,MotionStatus,bndbox_angle,bndbox_xmax,bndbox_xmin,bndbox_ymax,bndbox_ymin,class,color,depth,difficult,filename,frame_id,from_video,height,id,occluded,score,velocity_x,velocity_y,width
241,null,321,1404,1383,322,288,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,1,0,null,0,0,1920
242,null,319,1386,1363,333,296,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,2,0,null,0,0,1920
243,null,310,1361,1337,336,297,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,3,0,null,0,0,1920
244,null,312,1343,1324,342,303,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,4,0,null,0,0,1920
245,null,304,1332,1313,351,313,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,5,0,null,0,0,1920
246,null,310,1320,1300,360,321,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,6,0,null,0,0,1920
247,null,304,1308,1286,375,334,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,7,0,null,0,0,1920
248,null,303,1297,1274,392,352,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,8,0,null,0,0,1920
249,null,294,1274,1252,406,365,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,9,0,null,0,0,1920
250,null,45,1338,1318,401,371,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,10,0,null,0,0,1920
251,null,46,1509,1486,515,483,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,11,0,null,0,0,1920
252,null,49,1399,1372,166,126,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,12,0,null,0,0,1920
253,null,36,1194,1172,354,300,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,13,0,null,0,0,1920
254,null,38,979,957,516,487,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,14,0,null,0,0,1920
255,null,23,892,852,535,515,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,15,0,null,0,0,1920
256,null,15,1185,1144,577,557,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,16,0,null,0,0,1920
257,null,19,1381,1343,645,625,car,null,3,1,flight1_MWIR_030052.png,38,0,1080,17,0,null,0,0,1920
258,null,321,1401,1380,324,290,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,1,0,null,0,0,1920
259,null,319,1383,1360,333,296,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,2,0,null,0,0,1920
260,null,310,1358,1334,337,298,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,3,0,null,0,0,1920
261,null,312,1346,1327,349,310,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,4,0,null,0,0,1920
262,null,304,1331,1311,359,319,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,5,0,null,0,0,1920
263,null,310,1318,1298,367,328,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,6,0,null,0,0,1920
264,null,303,1303,1281,379,336,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,7,0,null,0,0,1920
265,null,303,1295,1271,392,351,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,8,0,null,0,0,1920
266,null,294,1273,1251,408,367,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,9,0,null,0,0,1920
267,null,45,1343,1323,399,369,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,10,0,null,0,0,1920
268,null,46,1505,1482,513,481,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,11,0,null,0,0,1920
269,null,49,1429,1402,142,102,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,12,0,null,0,0,1920
270,null,36,1165,1143,379,325,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,13,0,null,0,0,1920
271,null,38,979,957,516,487,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,14,0,null,0,0,1920
272,null,23,897,858,540,520,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,15,0,null,0,0,1920
273,null,15,1150,1109,563,543,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,16,0,null,0,0,1920
274,null,19,1253,1215,608,588,car,null,3,1,flight1_MWIR_030072.png,58,0,1080,17,1,null,0,0,1920
275,null,317,407,372,175,100,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,1,0,null,0,0,1920
276,null,317,509,474,550,478,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,2,0,null,0,0,1920
277,null,319,559,519,512,432,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,3,0,null,0,0,1920
278,null,343,371,319,534,497,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,4,2,null,0,0,1920
279,null,305,630,594,563,499,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,5,0,null,0,0,1920
280,null,356,905,823,645,612,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,6,0,null,0,0,1920
281,null,314,1022,947,545,510,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,7,0,null,0,0,1920
282,null,20,1089,1051,498,428,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,8,0,null,0,0,1920
283,null,0,864,794,240,202,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,9,0,null,0,0,1920
284,null,318,734,688,244,150,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,10,0,null,0,0,1920
285,null,23,1101,1064,115,31,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,11,0,null,0,0,1920
286,null,21,1071,1032,196,124,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,12,0,null,0,0,1920
287,null,37,924,855,424,216,bus,null,3,0,flight1_MWIR_055117.png,108,0,1080,13,0,null,0,0,1920
288,null,26,1022,961,422,210,bus,null,3,0,flight1_MWIR_055117.png,108,0,1080,14,0,null,0,0,1920
289,null,18,1195,1123,266,43,bus,null,3,0,flight1_MWIR_055117.png,108,0,1080,15,0,null,0,0,1920
290,null,0,1422,1384,317,239,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,16,0,null,0,0,1920
291,null,18,1389,1349,288,208,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,17,0,null,0,0,1920
292,null,310,1063,993,573,539,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,18,0,null,0,0,1920
293,null,0,1599,1570,665,588,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,19,1,null,0,0,1920
294,null,29,1553,1485,730,690,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,20,0,null,0,0,1920
295,null,27,1090,1022,892,856,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,21,0,null,0,0,1920
296,null,25,1073,996,932,892,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,22,0,null,0,0,1920
297,null,28,1056,988,982,942,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,23,0,null,0,0,1920
298,null,31,1040,973,1028,988,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,24,0,null,0,0,1920
299,null,23,931,891,849,783,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,25,0,null,0,0,1920
300,null,19,970,919,955,762,truck,null,3,0,flight1_MWIR_055117.png,108,0,1080,26,0,null,0,0,1920
301,null,21,888,846,866,784,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,27,0,null,0,0,1920
302,null,17,851,811,981,907,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,28,0,null,0,0,1920
303,null,25,817,783,1048,1005,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,29,2,null,0,0,1920
304,null,344,385,321,689,651,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,30,0,null,0,0,1920
305,null,48,1592,1556,1017,940,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,31,1,null,0,0,1920
306,null,9,650,613,126,91,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,32,2,null,0,0,1920
307,null,13,660,629,84,53,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,33,2,null,0,0,1920
308,null,0,1357,1305,88,27,car,null,3,0,flight1_MWIR_055117.png,108,0,1080,34,2,null,0,0,1920
309,null,320,796,747,630,552,car,null,3,2,flight1_MWIR_018238.png,17,0,1080,1,0,null,0,0,1920
310,null,320,745,701,639,574,car,null,3,2,flight1_MWIR_018238.png,17,0,1080,2,0,null,0,0,1920
311,null,342,952,836,704,661,car,null,3,2,flight1_MWIR_018238.png,17,0,1080,3,0,null,0,0,1920
312,null,342,1202,1094,622,587,car,null,3,1,flight1_MWIR_018238.png,17,0,1080,4,0,null,0,0,1920
313,null,328,1572,1517,411,336,car,null,3,1,flight1_MWIR_018238.png,17,0,1080,5,0,null,0,0,1920
314,null,335,1519,1461,422,336,car,null,3,1,flight1_MWIR_018238.png,17,0,1080,6,0,null,0,0,1920
315,null,321,1401,1380,324,290,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,1,0,null,0,0,1920
316,null,319,1381,1358,333,296,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,2,0,null,0,0,1920
317,null,310,1359,1335,340,301,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,3,0,null,0,0,1920
318,null,312,1344,1325,347,308,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,4,0,null,0,0,1920
319,null,304,1332,1312,360,320,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,5,0,null,0,0,1920
320,null,310,1318,1298,365,326,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,6,0,null,0,0,1920
321,null,304,1304,1282,377,335,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,7,0,null,0,0,1920
322,null,303,1295,1271,392,351,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,8,0,null,0,0,1920
323,null,294,1269,1247,408,367,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,9,0,null,0,0,1920
324,null,45,1342,1322,399,369,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,10,0,null,0,0,1920
325,null,46,1499,1476,515,483,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,11,0,null,0,0,1920
326,null,49,1420,1393,146,106,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,12,0,null,0,0,1920
327,null,36,1176,1154,373,319,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,13,0,null,0,0,1920
328,null,38,979,957,520,491,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,14,0,null,0,0,1920
329,null,23,895,856,539,519,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,15,0,null,0,0,1920
330,null,15,1157,1116,564,544,car,null,3,1,flight1_MWIR_030068.png,54,0,1080,16,0,null,0,0,1920
331,null,326,844,728,846,364,truck,null,3,0,flight1_MWIR_019256.png,29,0,1080,1,0,null,0,0,1920
332,null,59,489,465,93,51,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,1,0,null,0,0,1920
333,null,327,655,633,182,148,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,2,0,null,0,0,1920
334,null,310,608,575,223,141,truck,null,3,1,flight1_MWIR_054171.png,69,0,1080,3,0,null,0,0,1920
335,null,337,646,599,263,242,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,4,0,null,0,0,1920
336,null,22,647,619,292,271,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,5,2,null,0,0,1920
337,null,326,929,879,327,302,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,6,0,null,0,0,1920
338,null,0,939,892,439,415,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,7,0,null,0,0,1920
339,null,0,910,865,464,442,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,8,0,null,0,0,1920
340,null,315,681,643,486,465,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,9,0,null,0,0,1920
341,null,0,623,601,529,501,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,10,0,null,0,0,1920
342,null,19,886,843,557,535,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,11,0,null,0,0,1920
343,null,39,1084,1063,412,379,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,12,0,null,0,0,1920
344,null,35,1044,1020,456,420,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,13,0,null,0,0,1920
345,null,33,1009,986,501,470,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,14,0,null,0,0,1920
346,null,25,983,962,540,504,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,15,0,null,0,0,1920
347,null,19,969,948,573,540,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,16,0,null,0,0,1920
348,null,0,956,931,604,566,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,17,0,null,0,0,1920
349,null,0,944,926,643,612,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,18,0,null,0,0,1920
350,null,0,938,919,672,639,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,19,0,null,0,0,1920
351,null,0,913,887,673,626,truck,null,3,1,flight1_MWIR_054171.png,69,0,1080,20,0,null,0,0,1920
352,null,10,924,892,631,550,bus,null,3,1,flight1_MWIR_054171.png,69,0,1080,21,0,null,0,0,1920
353,null,0,1103,1072,569,517,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,22,0,null,0,0,1920
354,null,343,1146,1103,626,606,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,23,0,null,0,0,1920
355,null,336,1180,1132,641,623,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,24,0,null,0,0,1920
356,null,340,1439,1398,535,514,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,25,0,null,0,0,1920
357,null,335,1425,1376,522,502,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,26,0,null,0,0,1920
358,null,343,892,841,772,753,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,27,0,null,0,0,1920
359,null,341,863,737,768,738,bus,null,3,1,flight1_MWIR_054171.png,69,0,1080,28,0,null,0,0,1920
360,null,336,818,772,804,783,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,29,0,null,0,0,1920
361,null,339,757,710,825,805,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,30,0,null,0,0,1920
362,null,335,687,638,857,837,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,31,0,null,0,0,1920
363,null,0,901,881,838,806,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,32,0,null,0,0,1920
364,null,0,877,856,846,815,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,33,0,null,0,0,1920
365,null,0,853,831,855,827,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,34,0,null,0,0,1920
366,null,0,825,802,867,840,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,35,0,null,0,0,1920
367,null,0,1102,1081,876,846,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,36,0,null,0,0,1920
368,null,0,1209,1172,876,853,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,37,0,null,0,0,1920
369,null,345,1183,1131,860,837,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,38,0,null,0,0,1920
370,null,327,1125,1103,593,564,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,39,0,null,0,0,1920
371,null,0,1042,1018,567,539,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,40,0,null,0,0,1920
372,null,43,1216,1192,330,294,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,41,0,null,0,0,1920
373,null,27,1584,1542,312,288,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,42,0,null,0,0,1920
374,null,336,923,801,816,778,truck,null,3,1,flight1_MWIR_054171.png,69,0,1080,43,0,null,0,0,1920
375,null,46,350,327,307,266,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,44,2,null,0,0,1920
376,null,319,406,343,317,266,truck,null,3,1,flight1_MWIR_054171.png,69,0,1080,45,0,null,0,0,1920
377,null,0,905,861,485,463,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,46,0,null,0,0,1920
378,null,338,518,468,906,885,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,47,0,null,0,0,1920
379,null,337,1195,1144,451,426,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,48,0,null,0,0,1920
380,null,53,1461,1435,113,69,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,49,0,null,0,0,1920
381,null,46,1000,977,394,356,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,50,0,null,0,0,1920
382,null,51,967,945,406,367,car,null,3,1,flight1_MWIR_054171.png,69,0,1080,51,0,null,0,0,1920
383,null,317,400,365,175,109,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,1,0,null,0,0,1920
384,null,309,513,479,563,491,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,2,0,null,0,0,1920
385,null,319,559,518,516,436,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,3,0,null,0,0,1920
386,null,343,365,320,543,507,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,4,1,null,0,0,1920
387,null,304,624,588,565,501,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,5,0,null,0,0,1920
388,null,356,910,828,642,609,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,6,0,null,0,0,1920
389,null,318,1018,944,540,508,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,7,0,null,0,0,1920
390,null,22,1082,1044,495,425,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,8,0,null,0,0,1920
391,null,0,814,744,308,270,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,9,0,null,0,0,1920
392,null,312,679,634,318,215,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,10,0,null,0,0,1920
393,null,19,1101,1064,122,41,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,11,2,null,0,0,1920
394,null,21,1068,1029,198,126,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,12,0,null,0,0,1920
395,null,37,916,850,436,229,bus,null,3,0,flight1_MWIR_055119.png,110,0,1080,13,0,null,0,0,1920
396,null,26,1021,942,431,198,bus,null,3,0,flight1_MWIR_055119.png,110,0,1080,14,0,null,0,0,1920
397,null,18,1186,1125,262,35,bus,null,3,0,flight1_MWIR_055119.png,110,0,1080,15,0,null,0,0,1920
398,null,0,1416,1378,319,241,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,16,0,null,0,0,1920
399,null,18,1385,1345,292,212,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,17,0,null,0,0,1920
400,null,311,1065,992,572,539,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,18,0,null,0,0,1920
401,null,0,1600,1568,667,587,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,19,1,null,0,0,1920
402,null,29,1549,1481,734,694,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,20,0,null,0,0,1920
403,null,26,1090,1021,893,857,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,21,0,null,0,0,1920
404,null,25,1074,997,933,893,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,22,0,null,0,0,1920
405,null,28,1058,990,984,944,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,23,0,null,0,0,1920
406,null,31,1040,973,1030,990,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,24,0,null,0,0,1920
407,null,23,930,890,851,785,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,25,0,null,0,0,1920
408,null,19,965,914,957,759,truck,null,3,0,flight1_MWIR_055119.png,110,0,1080,26,0,null,0,0,1920
409,null,21,887,845,869,787,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,27,0,null,0,0,1920
410,null,17,848,808,982,908,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,28,0,null,0,0,1920
411,null,25,816,782,1052,1013,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,29,2,null,0,0,1920
412,null,346,386,321,689,651,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,30,1,null,0,0,1920
413,null,48,1600,1557,1017,942,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,31,0,null,0,0,1920
414,null,13,646,609,128,93,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,32,2,null,0,0,1920
415,null,13,659,621,87,53,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,33,2,null,0,0,1920
416,null,324,1348,1309,97,29,car,null,3,0,flight1_MWIR_055119.png,110,0,1080,34,2,null,0,0,1920
417,null,304,654,613,654,586,car,null,3,1,flight1_MWIR_055119.png,110,0,1080,35,0,null,0,0,1920
418,null,328,417,368,113,83,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,1,0,null,0,0,1920
419,null,0,529,497,142,97,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,2,0,null,0,0,1920
420,null,340,595,566,187,140,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,3,0,null,0,0,1920
421,null,40,651,622,211,163,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,4,0,null,0,0,1920
422,null,37,702,673,252,203,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,5,0,null,0,0,1920
423,null,22,479,410,281,253,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,6,0,null,0,0,1920
424,null,30,613,549,351,325,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,7,0,null,0,0,1920
425,null,337,556,525,455,391,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,8,0,null,0,0,1920
426,null,337,520,488,463,404,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,9,0,null,0,0,1920
427,null,39,785,725,489,462,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,10,0,null,0,0,1920
428,null,42,876,817,531,505,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,11,0,null,0,0,1920
429,null,43,979,920,569,538,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,12,0,null,0,0,1920
430,null,318,939,911,265,212,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,13,0,null,0,0,1920
431,null,320,912,888,276,217,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,14,0,null,0,0,1920
432,null,33,854,790,328,302,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,15,0,null,0,0,1920
433,null,28,860,799,363,334,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,16,0,null,0,0,1920
434,null,317,1062,1032,373,313,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,17,0,null,0,0,1920
435,null,348,1372,1322,221,193,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,18,0,null,0,0,1920
436,null,57,1291,1263,79,34,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,19,0,null,0,0,1920
437,null,343,1434,1406,248,197,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,20,0,null,0,0,1920
438,null,313,1047,1021,718,661,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,21,0,null,0,0,1920
439,null,336,677,621,952,922,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,22,0,null,0,0,1920
440,null,332,675,627,913,887,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,23,0,null,0,0,1920
441,null,331,651,597,868,839,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,24,0,null,0,0,1920
442,null,338,639,588,821,788,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,25,0,null,0,0,1920
443,null,336,624,572,787,757,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,26,0,null,0,0,1920
444,null,334,611,560,761,733,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,27,0,null,0,0,1920
445,null,331,609,552,737,712,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,28,0,null,0,0,1920
446,null,341,408,375,911,857,car,null,3,0,flight1_MWIR_056272.png,146,0,1080,29,0,null,0,0,1920
447,null,339,387,356,862,818,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,30,0,null,0,0,1920
448,null,316,885,854,277,209,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,31,0,null,0,0,1920
449,null,330,877,848,164,106,car,null,3,1,flight1_MWIR_056272.png,146,0,1080,32,0,null,0,0,1920
450,null,331,558,520,216,140,car,null,3,0,flight1_MWIR_055743.png,114,0,1080,1,0,null,0,0,1920
451,null,0,412,372,316,226,car,null,3,0,flight1_MWIR_055743.png,114,0,1080,2,0,null,0,0,1920
452,null,0,354,319,311,221,car,null,3,0,flight1_MWIR_055743.png,114,0,1080,3,0,null,0,0,1920
453,null,336,620,582,366,279,car,null,3,0,flight1_MWIR_055743.png,114,0,1080,4,0,null,0,0,1920
454,null,336,922,881,334,243,car,null,3,0,flight1_MWIR_055743.png,114,0,1080,5,0,null,0,0,1920
455,null,336,936,897,279,193,car,null,3,0,flight1_MWIR_055743.png,114,0,1080,6,0,null,0,0,1920
456,null,0,1186,1149,191,111,car,null,3,1,flight1_MWIR_055743.png,114,0,1080,7,0,null,0,0,1920
457,null,0,1148,1110,187,110,car,null,3,0,flight1_MWIR_055743.png,114,0,1080,8,0,null,0,0,1920
458,null,0,1104,1065,186,94,car,null,3,1,flight1_MWIR_055743.png,114,0,1080,9,0,null,0,0,1920
459,null,358,845,765,70,30,car,null,3,0,flight1_MWIR_055743.png,114,0,1080,10,0,null,0,0,1920
460,null,0,1246,1208,414,329,car,null,3,0,flight1_MWIR_055743.png,114,0,1080,11,0,null,0,0,1920
461,null,317,496,461,142,76,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,1,0,null,0,0,1920
462,null,335,437,402,361,289,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,2,0,null,0,0,1920
463,null,319,594,553,450,370,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,3,0,null,0,0,1920
464,null,343,410,337,466,430,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,4,0,null,0,0,1920
465,null,316,655,619,493,429,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,5,0,null,0,0,1920
466,null,23,834,763,578,544,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,6,0,null,0,0,1920
467,null,346,954,879,554,522,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,7,0,null,0,0,1920
468,null,41,1074,1035,512,444,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,8,0,null,0,0,1920
469,null,0,858,788,255,217,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,9,0,null,0,0,1920
470,null,318,728,682,258,164,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,10,0,null,0,0,1920
471,null,16,1130,1100,74,24,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,11,2,null,0,0,1920
472,null,21,1112,1074,146,74,car,null,3,0,flight1_MWIR_055081.png,101,0,1080,12,0,null,0,0,1920
